temperature_K,luminosity
7266.950337859278,6.036390968620545
6518.75316260203,10.89700016400601
3360.3512587499254,23.308467265656613
4950.52524965628,3.128431115785176
9357.861201766576,0.18228916863732691
4676.933234668807,4.086200056411189
4014.2641046385615,5.7613379915857195
6426.169321942941,17.231315033866363
9899.553178774206,1.9723257224501816
4694.386900580503,0.24140202474009326
7704.9488318411495,0.7101134154276108
8331.337307301023,1.228137208339291
4663.4628079467975,8.664663955567534
8097.514440283017,5.156261256674519
5574.481929034772,1.1702810634779675
7426.140814155056,91.1057413380846
7434.707975326263,6.566356505484116
6750.4227885233095,0.5148495947182935
3632.028390380858,0.20199816203830545
8847.117469124665,0.28745999755838386
5245.460454802151,0.5468562564708447
4305.62957279898,0.3034199411474305
3285.4259908833474,0.3628282316625831
7136.250602317693,0.7166143591413817
7742.950532895977,0.33122322840389157
3116.114802494993,49.011305842597835
6584.651408094966,0.17406090490085765
4585.470426385566,3.7457101576243907
7516.209532866149,1.7029052365462622
4220.56500303494,88.53925242554317
7836.564166717261,0.21682867029728783
5707.147424103762,1.5615892014329262
9557.109921157142,80.98625187115901
3962.646609021953,39.49311389339576
5387.46445735181,28.26286687254135
3794.3146486841233,0.5938933756468732
9472.85532794994,0.32558378088936946
9141.375473666867,10.137471815285473
4805.591394006089,61.394288033867504
7619.888322239253,4.680461519589529
8720.55540140851,5.186066345484333
6886.405681196236,0.6917310667555201
6707.554048492046,20.345988728938632
4692.966036303162,0.36402502944596987
3651.7193746412945,0.9354868977053961
9280.510305673288,1.8893365047133848
9302.926400143313,3.3329679390406923
7431.710200912876,0.5336164352150606
5373.2085373409045,0.22106015704529358
5444.467022288626,6.789849175838561
8081.6897520916755,0.7343306571887155
9279.77181966804,5.542614381064701
9209.604969855822,0.29046121241795453
8459.128821003367,2.7760053934373845
7494.221523080015,3.9606667061894956
3588.9797549653417,0.14304431767371337
4131.400998662296,1.0228520845452074
9289.879319689555,0.253071961271088
7245.003417617129,0.15492621523313813
3064.3793613164075,93.29979664603118
3710.300800062225,0.9269611546439867
7644.512383756391,26.89201455030378
3035.431086923531,0.5806600729040599
4125.656359922491,11.079193990007914
6841.136525566103,19.084622754179406
7843.2663838488525,6.122322768201859
7563.7288165182035,2.59853496939113
4569.8851662239185,1.7199774079177854
7985.254549432751,1.1132810063011906
4660.7436124776,61.45927498826928
5277.797887114874,31.03546261460403
8225.43983582617,78.53816174353028
7547.4302933305025,0.23598895136582365
8944.563873459245,15.581254655530842
7603.290246102403,65.31626922356583
6978.160223348302,0.34970287155610624
3655.7233747966475,0.15830287491819783
5574.010621416035,16.72483908098154
4856.416573772078,5.289557464187062
4707.927503653585,33.5340749197803
9811.07388326712,0.2626135496207915
5751.684072667323,24.310950305711877
9244.325886239792,0.4026075919920691
7417.97038198084,0.3097189858969046
8563.679124791539,0.31102650038870605
6518.459651736345,27.779483115779907
7038.327192384514,9.899007700402489
6447.623856732047,3.7084828445683615
4366.700914586311,1.1925907934771016
8057.164806830538,42.81555938400684
4965.406537085991,1.504303002275511
3170.2117650201767,28.170744090553956
7518.3060713501745,2.076848062566988
4239.774755849343,1.3515536454978723
9583.2100904704,2.44365199339694
9677.500039018112,0.8019247593661873
9404.05073154314,17.49154374434863
5591.110901788111,3.222264378409147
3108.196315702072,0.4973224739993162
9498.229938114078,49.97165348595241
5997.2890382212,1.4179916194912237
9766.583733305686,4.272268935624073
9745.33983962477,52.4102622580588
8971.066188271521,7.459573333073545
5061.1422444871,0.22423020920859865
5695.684100213477,65.99277195883644
8957.956700617999,7.64054185635115
5218.454036093944,1.0109201286713743
4186.449226802647,0.26170752963794675
6897.608837208451,24.103247918836928
9553.083419125467,7.2480013871475055
7872.208576724811,3.9845866533830243
6990.428190625555,48.04826931835746
3680.23545639538,23.21622658209115
7305.050586894188,0.28511800213367766
9930.376950729842,0.8613233153473095
3980.588106655668,0.5565028841219238
6628.307566546157,17.054495536480704
9141.611503495687,0.12606580582274818
8185.380324279431,5.124707171446059
7879.1101869668755,19.380994451576736
7917.388587909765,42.6871254378718
5516.438058538286,1.0622952661232916
5055.142909851454,29.09188847499604
8665.528088349596,0.21473122954413887
8670.793762754265,34.622376533160576
9069.506230060726,0.24124925839939224
9392.683867895299,1.5554708319905726
6579.396792026565,24.653926524984865
6510.614062810398,0.2816775807513468
8588.066252767427,0.48725262298720323
7549.747515444356,14.681069857124394
7913.768140803923,14.458046248526905
8570.548686052707,8.383838400775534
9230.037392722965,12.073837693216015
5365.966097960751,4.247890664825386
5629.080668479608,0.5693734036917297
3657.873578886083,1.089150713985328
7047.960986973218,0.35058485454286153
3251.5959165771947,53.13145191874334
6259.186126927221,5.6256846543721934
6798.512442953036,1.5942420144683218
5005.78876489799,2.432301518460197
7135.832823983075,69.47843362776955
3213.501749573346,0.28843915151286226
3261.4373212445007,5.7370613758848545
8758.203924617608,3.293563466517264
5521.33448987884,6.829087956083321
3889.4235885631933,0.11332625871376316
6655.702820383631,41.34011941852742
8389.954871690275,62.56837091475114
4510.747192477902,4.959062145413502
7360.233330733002,12.30134139884544
3597.432254956376,58.546123365825935
3361.772048180254,13.234754903375768
6719.482420977036,0.2868250835362894
6784.445851270746,5.356302308323081
7462.009310487446,6.609142855123205
8082.639336058631,1.8723714652710923
9830.964556237743,16.19320100863667
6614.102438108367,63.54787671227289
5260.695310588721,59.80059962602603
8566.303363380926,2.2517393337424845
4895.82575883452,0.21863220634581612
6072.799944939453,90.05826935375455
3549.1946693958616,32.86202028082997
3177.4552039082027,0.23658545631797168
9738.538902745475,57.87961689358691
8851.86084358544,40.708873638808015
7871.819442655886,3.6017550301930448
5862.670610899889,5.940545235233701
4213.060240495921,1.574012263078279
4095.059298697602,0.1459771621213803
4751.700287152167,1.0129586676262234
6844.586652942843,25.61889217260502
8002.171458900436,0.10325142852622372
7621.381637024119,1.0011462272084783
4959.5372786216,1.564970230997265
9684.05696464236,4.094367382824366
8165.278416870379,57.48662989398113
6880.478367579804,1.0940520471305284
7282.045223640465,1.0986506214001726
5937.20043699453,16.31186972668687
4734.116926508103,2.273284666904158
5491.808750558831,0.4718614183746147
8304.922773250584,2.276766792290519
3100.754420408291,0.2645885590538213
3812.5084835484136,0.33819015402720176
3322.0184941522693,3.1268231467155423
3285.101616232791,1.8062437132536937
8988.224088077051,55.531282441885914
7925.605015660166,1.2223109358432223
6319.216803611276,5.517788514340024
3684.8391245570106,7.884839614257376
6441.311125817827,0.10946703871181128
6314.302395463959,9.786155583853933
4212.413089370107,0.3420644179762111
6036.961544665811,76.42068961412463
5789.533140781614,0.2792467859803534
7310.950686365515,1.7533651538047101
7445.655556073507,0.18032211984108182
3317.1280684043118,97.8639533121844
5622.288302385298,3.2105913478842125
7381.019409999654,6.111601825712036
6521.953810060614,0.15893861790374164
8995.428888318256,17.777938979152072
7610.855421332615,0.42630142001228427
4140.540989570008,49.449609724035255
3493.981231803009,0.412495221083776
7496.93494744421,0.3733044457006199
3185.579173791353,0.1287208810047458
7100.429068914243,2.6073590194928817
9581.611689974703,4.94906775780334
7028.3192451311525,0.1574439287390917
5717.189483445653,21.212060156309
7503.017529096473,2.290163581857119
6207.770233440617,3.7425775487296344
6819.317525211544,2.1003334103218068
9590.253661435676,1.593269280315734
5702.71846460542,4.774424102876146
9728.3339467674,0.2922272679181134
9337.454493692447,0.35138594922130567
4370.537943525075,38.49079338781763
3485.5291061261582,68.92017736077922
3705.4460096419866,1.3180380527254247
3127.552779560848,0.6489840441726853
3661.1007252914987,8.550640149883469
7781.047413914498,1.6834588818399423
3498.3205392216028,0.1191678398502812
5232.829412056329,0.29407478765577105
8914.127176786182,14.057778190091598
3162.903550150781,9.479203039630413
8701.27937812255,0.1205835255915299
4972.9834234138,0.46335780813176825
3827.153793351594,0.49342868112158134
7877.160157549055,10.367599947032899
7402.599927459188,0.11458601425945383
9142.30409468937,0.20527012460925054
8145.4973066272005,25.10430809059626
8624.36651269394,0.3432685267939765
4974.242007999145,9.083188427288098
4242.07680645806,0.5182607785773113
8254.303261486008,0.19875779875247873
8647.843174870848,0.5364343417806063
9933.535994004713,14.682526574638091
5888.323738379985,36.905356450564646
5604.126600549483,30.949924483757865
8434.890725193978,1.5543563396490427
5385.624781771125,10.098466048849895
9515.301279224954,0.41205281577215536
9008.889262901082,0.7576056254648097
6002.958191625128,48.86607481436336
8256.097474540482,0.10939709019216312
8281.800118592777,0.18052011127928663
3721.8670818515284,0.4203961842138755
9317.870346756967,0.1201148246506466
6536.766607135,0.35019206829526656
8785.202262754192,5.612090721070963
5240.347207214282,1.837695922763329
9268.662599473404,47.64475885953578
5724.411751139141,28.3354872600196
3075.8635603620887,1.0603568714526022
9337.673834934845,0.6001644960741875
3639.006737502935,1.3774543805284523
5235.1954631329045,5.900445829147192
9650.433769355634,0.6370755274604818
9654.250028562892,7.454984134696231
7014.065216863003,1.6913557203040608
7422.860485188595,4.5304520952149465
6139.118653848238,2.0341341331318166
5052.475401886451,0.7645348356750784
5300.651817589412,70.0422229384746
7707.629192539269,19.535178436774228
8266.621706063761,0.2632325114433726
8541.05330608094,40.30917667716686
8527.326999561878,2.89930293209028
3638.4427213408326,48.26770843549187
6460.9421329180705,25.09376160713165
3402.91132011651,1.8864292137651815
6846.702176266149,0.11679060951236497
6090.713509613639,0.6397820897579586
9213.929279308099,4.2160198210134086
5456.405087864551,7.951236285054582
3819.469114993241,0.5938312608859316
4000.941774369851,0.2618594324251562
8330.574422022306,31.97353910755752
7327.526443213827,89.78556958963883
3707.8587328595318,3.776335288315823
3588.747642804982,0.3273692304824664
7906.78392021384,0.6560274012420394
3509.3410445493546,0.11354604971432893
8753.020415032493,55.321814956977875
7943.695590095474,0.2255554102366344
3569.4414644932986,5.364749235444046
3593.863998596343,0.6639963041506417
9906.477049508228,4.597629889870869
5619.895570292842,9.000386613598925
5594.495029468237,30.84788627376417
8689.596970802519,0.41616333511388703
9630.740041687011,0.10789156332526095
9902.007446760097,0.25742865653439934
8273.64729681259,50.12517773292869
5633.81709871641,41.84756886195459
3584.5050168906814,6.197824957876737
8440.028411492058,6.332141064382673
6908.829748150635,9.88803565227901
5969.554064728834,0.33582562823916007
9344.480695663151,55.365068015022565
3778.3823761430594,1.8043117389568466
6448.375730036014,1.4106380194421448
3079.4755133719336,3.6037372249461894
6280.624493958884,0.1383241150170212
3394.1229297728614,0.31539158832821906
3831.7254138765034,16.371966573507308
3822.683727439734,0.17717237370912817
7544.472114812445,6.4484647240886055
8222.314154857962,0.5445619955127948
7083.581355680118,1.471928933087964
9735.207839321793,0.7346512304317998
5624.094056665928,1.166858379667528
4999.9846039730255,14.359447017858272
9080.193897326222,0.7786909850433481
4565.170869636168,5.002808981856132
9742.557776084279,2.680101282693171
3085.0813228287143,9.795204244055943
9789.151786953473,64.63819463784436
3302.119383654033,15.765810117132098
9238.001795886497,0.44138862396301354
6693.907763604099,0.12403647205371553
9950.753572835103,0.6120573715537153
3516.575953147792,6.098651152617811
6876.9799908092455,0.14265186058187052
9785.117749333693,3.0838890264702474
6661.684909191042,6.1734586951552695
7405.790466946838,1.0063097312771814
7870.2408228923205,20.546441276704204
6181.7874533744125,0.20883089963207455
7392.906560588444,0.16804026014686602
7090.200183461701,15.295591226864461
9308.106073436922,3.065306799880853
3318.1246623902052,11.620028394316197
4966.742327145612,2.01596048776016
9652.88038853591,0.5485372181571513
9231.846487236415,28.662030447960607
6189.597269499991,25.01771477800053
7340.928184610757,12.136386887218588
4941.668280867929,0.6552928233851986
4316.848118066329,5.897826610165948
6245.888834579875,1.2103798659818936
5473.46559618237,0.18825487005101252
7085.592782956104,56.485987604142295
3544.142458754894,0.2573095425833055
9820.763653663165,70.91074717067322
9903.47521135722,2.1777966171887733
